.\nets\MobileNetV2\
Images: 3999
Arousal average RMSE: 0.30326436
Valence average RMSE: 0.37885539
Average total RMSE: 0.34105987

GT_aro	GT_val	pred_aro	pred_val
0.16910200	0.63160300	0.10412183	0.65885347
-0.46373200	-0.88367500	0.29414150	-0.38147324
0.14285700	-0.07936510	0.67113227	-0.55858606
-0.33333300	-0.48814500	0.20032559	0.54378140
0.27777800	-0.73809500	0.54741186	-0.57436711
0.21286700	0.11456500	0.06410327	0.29318520
0.18579700	-0.15873000	0.04317950	-0.14444196
0.01587300	0.41087200	0.38593972	0.23578861
0.08226870	0.50000000	-0.05513656	0.69603956
0.10535200	0.96825400	0.08168637	0.62695003
0.16395800	-0.01148370	-0.03637392	0.01113062
0.12940000	-0.75326600	0.23197944	-0.80015630
-0.01984130	0.80332900	0.43142331	-0.51263088
-0.08710800	-0.72166000	0.38158259	-0.58722979
0.06775070	-0.98722400	0.18503532	-0.65026397
0.64484100	-0.65873000	-0.12241253	0.06192801
-0.24757700	0.87963000	0.15260512	0.60820985
-0.00793651	-0.90476200	-0.07118643	-0.70223248
-0.12698400	-0.44403600	0.48654631	-0.23128939
0.83682000	-0.89682500	0.29244003	-0.49680951
0.11588700	-0.07936510	0.26498926	-0.53531498
0.26190500	-0.69141200	0.35008019	-0.03406565
0.43194300	-0.84910500	-0.10637759	-0.26911002
-0.02645500	-0.42140700	-0.06981379	0.60861164
0.11588700	-0.41618300	0.53260481	0.05194043
-0.25646900	-0.36507900	0.39065087	0.06313563
0.15079400	0.96031700	0.12958245	0.55303472
-0.07142860	0.54761900	0.03510943	0.57585430
0.09194730	-0.03871470	-0.08470406	-0.17633778
0.07936510	-0.36507900	0.34018368	0.34344321
0.63520900	-0.45973700	0.14831620	0.60438192
0.21258500	0.46354800	0.06573083	0.63562161
0.71581700	-0.71428600	0.15004084	-0.75829542
0.12115500	-0.10335300	0.14281563	-0.36075592
0.27100300	-0.01935730	0.00520351	0.09219376
-0.13492100	-0.45934800	-0.04204463	0.16071692
-0.28445000	-0.18172400	0.16186345	-0.23224056
0.00000000	-0.86507900	-0.03201433	0.03019704
0.38388500	-0.53232700	0.03865645	0.58200836
-0.05607320	-0.41269800	0.54680747	-0.29165658
0.77947800	-0.17383100	-0.21424022	-0.55200237
-0.34766100	-0.90476200	0.18397938	-0.63761276
-0.35292900	-0.71964500	0.45147237	-0.51127654
0.10008400	-0.72222200	-0.03340296	0.20980853
-0.08226870	0.92252300	0.11755952	0.66170937
0.00793651	-0.09523810	0.55326378	-0.47946635
-0.15485900	0.86140100	0.16581847	0.67127144
-0.04740830	-0.11904800	0.03818842	-0.12629329
0.09678670	-0.89682500	-0.18712518	-0.50408041
0.26311200	0.91947300	0.02726412	0.46034083
-0.02296740	-0.64268500	-0.04721076	-0.07221556
0.18579700	-0.13492100	-0.04002636	-0.27612159
-0.07142860	-0.75396800	-0.00724718	-0.35736001
-0.05267590	-0.42467300	-0.07502456	-0.29202288
0.04969320	-0.93768900	-0.20483764	-0.68730766
0.23515600	-0.90476200	0.42236716	0.01758767
0.27584200	-0.09489300	0.26123109	-0.15756407
0.71229300	-0.44037900	-0.08491211	-0.51836109
0.09678670	-0.47408300	0.02462606	-0.13560484
0.12642200	-0.84127000	-0.16198076	-0.15356886
-0.15079400	-0.58555900	0.07212687	0.61945164
-0.07259000	-0.40166500	0.57913619	-0.12592348
0.79365100	-0.14285700	0.60927224	-0.48576134
0.41269800	0.03174600	-0.03804041	0.17600527
0.17383100	-0.09523810	0.08322193	-0.69164747
0.97270600	-0.40476200	-0.18629411	-0.52694756
0.10535200	0.59523800	0.10969592	0.23785371
0.72089900	-0.61904800	0.04173445	-0.48926291
0.00000000	-0.81191500	-0.03861894	0.45466474
-0.00431332	-0.51803100	-0.01550408	0.49446192
0.75914400	0.09962140	-0.13838196	-0.52539265
0.14222500	0.44521900	0.08114028	0.66289520
-0.08730160	0.01587300	-0.06402776	-0.14307509
0.07374630	-0.75977500	-0.02159350	-0.36711711
0.09194730	0.39855100	0.14239052	-0.77146190
0.00862664	-0.63395300	-0.05493208	0.31309327
0.08428150	-0.12582300	0.27996385	-0.06840127
-0.06349210	-0.80067400	-0.27743903	-1.01248729
0.78487100	-0.19924300	0.15641591	-0.45095935
-0.07936510	0.24603200	0.22970760	-0.34616736
0.82908200	-0.72347300	-0.06419104	-0.61217719
0.27178100	0.64791400	0.12708202	0.52534068
0.33643900	-0.16447400	0.80072922	-0.19387150
0.14518000	-0.15969800	0.37034959	-0.24102500
-0.09523810	-0.48814500	0.35357428	-0.30514705
0.04981070	0.01587300	-0.14299312	-0.29087493
-0.14222500	-0.15079400	-0.07503078	-0.13457115
0.65331000	-0.86507900	-0.28792420	-0.09702794
0.07142860	-0.06775070	-0.14625832	-0.22445223
-0.08730160	-0.74041800	0.08560243	-0.10910039
0.06349210	-0.88888900	0.49544477	0.07329948
0.79013900	0.26190500	0.15151869	-0.26954639
0.76190500	-0.70634900	-0.06732979	-0.53727770
0.11904800	0.49845100	0.05699854	0.64502650
0.10586800	0.01294000	-0.02399254	0.16608600
-0.00498107	0.03871470	-0.18535507	-0.30931389
-0.28971800	-0.14943200	-0.03377526	0.44813415
0.11614400	-0.11130500	-0.03972717	-0.33622858
0.81784700	-0.71169800	0.66859019	-0.44463685
0.56349200	-0.61267200	-0.11436968	-0.45156768
0.45301300	-0.02903600	-0.13358898	0.22788030
-0.03174600	-0.75493600	0.01421894	0.09282052
0.78487100	-0.88095200	-0.31885985	-0.84169745
0.10646500	-0.73015900	-0.20709816	-0.80823368
0.79697100	-0.42063500	0.68714088	-0.53246242
0.63492100	-0.18258800	0.04396939	0.40640512
0.19607800	0.21428600	0.70026618	-0.30493328
0.19132700	-0.48412700	0.08855052	-0.54914844
-0.49845100	-0.20272600	-0.02269155	-0.08519467
0.10535200	0.01935730	-0.05171972	0.12695135
0.00000000	0.84920600	0.11087953	0.71302736
0.26190500	-0.33685500	-0.09229797	-0.17759264
0.10783300	-0.48814500	0.40658903	-0.40580803
-0.13492100	-0.34920600	0.76728195	-0.47190523
0.70598000	-0.24680600	0.06205847	-0.24374653
0.45301300	0.53174600	0.12333407	0.59123886
0.10535200	0.84204400	0.08842435	0.57044560
0.16666700	-0.03968250	0.72433108	0.00013639
0.07332640	0.01294000	0.06244320	-0.70687002
0.12642200	0.88367500	0.15309851	0.63726795
0.05978370	-0.73495600	-0.06934966	0.34674504
0.41407900	-0.46031700	-0.06120834	-0.21254165
0.00862664	0.33391400	0.12781091	-0.62250680
0.18939400	0.00000000	-0.09501153	-0.13713619
0.22251900	-0.69213700	0.05891689	-0.12712438
0.65186800	-0.05323270	0.99352109	0.33257651
0.11111100	-0.30158700	-0.00654187	-0.10547814
-0.00793651	-0.43859600	-0.22161514	-0.53526723
0.02380950	-0.62914400	-0.02459103	0.17234711
-0.13695700	-0.86670600	-0.28286517	-1.03025389
0.00000000	-0.56286100	0.29417077	-0.53764528
-0.13492100	0.72463800	0.12699705	0.61951262
0.36361800	-0.73015900	-0.09650977	-0.21840927
-0.10646500	-0.31455700	-0.02266259	-0.12720120
0.48461900	-0.48877300	-0.00628811	0.27907360
-0.05185380	-0.63492100	0.04293760	-0.08380436
0.91947300	0.02380950	0.02057187	0.64557505
0.08038580	0.15873000	0.66325730	0.26928157
0.24757700	-0.11904800	0.26414222	-0.45007041
0.48024900	0.36295000	0.12153661	0.32918754
-0.01587300	-0.10646500	0.14746274	0.65587586
0.07374630	-0.11214600	0.19819832	-0.06318650
0.26575100	-0.00432115	0.10807808	-0.29007542
0.24407300	-0.60975600	0.07555246	0.59869790
0.64847100	-0.15485900	0.04425056	0.05911946
0.11061900	-0.07142860	-0.00222742	-0.12511219
-0.19841300	-0.47877800	0.45931363	-0.50259513
0.15079400	0.15873000	0.70164114	-0.45256975
-0.39198600	0.00000000	-0.23336881	-0.45099455
0.13492100	-0.71428600	-0.12525660	-0.36532032
-0.07969710	-0.75326600	-0.19234999	-0.09341679
0.10008400	-0.75493600	0.61688071	-0.44664112
0.80158700	-0.29036000	-0.07501286	0.29491675
0.11904800	-0.24603200	-0.22464642	-0.76392043
-0.15485900	0.00793651	-0.03994701	0.08812798
0.25396800	-0.75493600	-0.06120064	-0.59630638
0.24585900	-0.38095200	-0.21609581	-0.68722081
0.22222200	-0.79199000	-0.04399516	-0.34505889
0.11904800	-0.49171800	-0.03093000	0.24197173
-0.29036000	0.56504500	-0.01010953	0.45789921
-0.00793651	-0.06292160	-0.09149685	-0.24998146
0.15528000	-0.73073900	0.26162481	-0.42959711
0.07936510	-0.83682000	-0.25437266	-0.53322148
-0.39682500	-0.40476200	0.61060709	-0.34069723
0.74525700	0.00862664	-0.13601407	-0.56420547
-0.09678670	-0.08428150	0.94673377	-0.08875322
0.07142860	-0.72106100	0.60122663	-0.23329964
0.18921500	-0.36507900	-0.26046136	-0.64566642
-0.08730160	-0.64264600	0.05107319	0.42592350
-0.08710800	-0.61459500	0.01782688	-0.11578834
0.07303540	0.39350500	0.09196521	-0.38843080
0.21418600	0.14665300	0.04077137	0.51435828
-0.54894200	-0.64847100	-0.09775784	-0.44476777
0.79365100	-0.65873000	-0.04215377	0.39114690
-0.02156660	0.00000000	-0.13502932	-0.14069727
0.61904800	-0.59523800	0.00518730	0.59282279
0.06291130	0.77777800	0.25684512	0.65412515
-0.04839330	-0.77913300	-0.12468485	-0.19196078
0.04210690	-0.77429300	0.46556693	-0.38571826
-0.15079400	0.16666700	0.80907959	-0.02618348
-0.09678670	-0.49845100	0.31236967	-0.28701898
0.58776600	-0.65814900	0.05655790	0.66178149
0.08626640	-0.07936510	0.76788884	-0.17947349
0.85990800	-0.76018400	-0.04943303	0.06307179
0.06291130	-0.03387530	-0.19877464	-0.57940686
0.78881100	-0.29365100	0.59789389	-0.19605969
0.38888900	-0.75051800	-0.11072225	-0.68674845
0.01294000	-0.47425500	0.43398520	-0.08558042
0.08605850	-0.39251200	-0.08801558	0.52012473
0.19626100	0.49515400	0.03061421	0.64827257
0.12098300	0.34369400	0.19132763	-0.36377844
0.06349210	-0.68150400	-0.18838012	-0.53244668
-0.34920600	-0.22414800	0.02047640	-0.78806823
-0.34359300	0.35863700	-0.02758886	0.57076162
0.80311900	0.47935100	0.08836025	0.53905582
0.00000000	-0.88095200	0.04021508	-0.49646145
0.11904800	-0.40633000	0.64037377	-0.51206970
0.54761900	0.17253300	0.86803573	0.02263963
0.08730160	-0.44642900	-0.07223257	0.07103726
-0.11111100	-0.66017300	0.43086851	-0.16185169
0.83720500	0.80768600	0.08756107	0.60599554
0.72166000	-0.04839330	-0.04996525	0.15777895
0.18963300	0.00000000	-0.02078986	0.16078734
-0.06775070	-0.62698400	0.03453878	-0.13628608
0.01531160	-0.64363100	0.72073907	-0.42326891
-0.12531300	0.08195310	0.08024280	-0.10912414
0.62911300	-0.05833550	-0.05297540	-0.13698623
0.71639300	-0.53968300	-0.11525188	-0.46720433
0.05267590	-0.82187700	-0.08867978	-0.00861928
-0.00862664	0.11130500	0.42905468	0.07310777
-0.20917300	-0.11614400	0.04608687	0.19321284
-0.01935730	0.10352000	0.41349483	-0.05489114
0.27391500	0.39682500	-0.01359301	0.61797756
-0.00862664	-0.15873000	0.04594497	-0.03655888
-0.02380950	-0.05807200	0.15545774	-0.43216544
0.53357500	-0.66298900	-0.05149786	0.26327342
0.48894600	0.53968300	0.04487562	0.56365275
0.08954910	0.00793651	-0.01616576	0.30174163
-0.24498500	0.47332200	0.29054624	0.36653215
0.03174600	0.24680600	0.56492513	-0.06297281
0.36778900	-0.15485900	0.11598944	-0.30931237
-0.09678670	-0.71622100	-0.26772654	-0.56742406
0.12115500	-0.64264600	-0.00150856	0.57727891
-0.19490100	-0.23723300	0.05739493	-0.47596061
0.22075100	-0.62394700	0.20706823	-0.37761316
0.00000000	-0.63211100	0.13204612	-0.73624992
0.09194730	0.08730160	0.05925231	0.02062164
0.00000000	-0.75914400	0.04130079	-0.55889267
0.15276000	-0.21428600	0.01995138	0.32951254
-0.19924300	-0.91269800	0.07230178	0.52640265
-0.36295000	-0.60863600	-0.06317513	0.09352347
0.61111100	0.87591900	0.09288209	0.68029082
0.01587300	-0.00483933	-0.01048094	-0.02132817
0.23809500	-0.38388500	-0.07924788	-0.62236136
0.14285700	-0.92063500	-0.14378960	-0.37525168
0.00793651	0.81120900	0.08719114	0.60926592
0.33212600	0.88095200	0.04784876	0.70208365
-0.37746800	-0.53795600	-0.08014566	0.39150977
0.11214600	-0.06775070	-0.08975503	-0.38691267
0.00000000	-0.26984100	-0.05599938	-0.29869863
-0.44291800	0.35819600	0.38543072	0.46604618
-0.04214070	0.00000000	-0.02686187	0.48250547
0.21293100	0.39682500	-0.40171582	-1.06768417
0.70433300	-0.47619000	-0.05288102	-0.46387708
0.69047600	-0.14665300	0.00910270	-0.27866182
0.01531160	-0.43427500	-0.00652443	-0.21695642
0.06507430	-0.73557900	0.10324130	-0.34344029
0.08954910	-0.53053800	-0.10907689	-0.44158328
0.55555600	-0.30158700	0.00217725	0.24831271
0.17909800	0.08626640	0.61268067	-0.01267277
-0.03968250	-0.08710800	-0.03447727	0.38858339
-0.12698400	-0.85674400	0.51840878	-0.20787856
0.11646000	-0.62954000	-0.05609555	0.64128816
-0.14445100	-0.66666700	0.49307171	-0.45370564
0.08804160	-0.42586100	0.18557386	-0.03773554
-0.08467820	-0.43650800	-0.09485551	-0.18632454
0.44774500	0.02365180	-0.11447763	0.43980053
-0.13066200	-0.57142900	-0.30067077	-0.88027173
0.21286700	-0.39682500	0.10675736	0.71151853
-0.37513400	-0.20525500	0.78976172	0.09224778
0.46515300	-0.02903600	-0.05874200	0.01945268
0.08226870	-0.11037500	-0.38551548	-1.01783133
0.06291130	0.33391400	0.53802133	-0.48192754
-0.07613510	-0.80157300	0.73977238	-0.46897990
0.16821900	0.15873000	-0.08215515	-0.44558039
0.62394700	-0.47100500	0.31736714	-0.62523729
-0.16906200	-0.76190500	-0.13330385	-0.28747979
-0.26029700	-0.29519900	0.26011312	0.74866802
0.80158700	-0.48877300	-0.15846826	-0.64057022
-0.06349210	-0.16856300	0.13394281	-0.59584028
0.00000000	0.25396800	0.25793749	0.55373794
0.25284400	-0.53146300	-0.06486975	-0.05856362
-0.55990400	-0.35811100	0.01264622	0.11092641
-0.13169000	-0.65318200	-0.01963484	0.53258437
0.03174600	-0.03968250	0.04349788	-0.04405994
0.36507900	0.53202700	0.05896365	0.51723236
0.03968250	-0.12698400	-0.10810637	-0.60007006
0.13923700	-0.23228800	-0.01841189	0.58129150
0.00259929	0.51296900	0.11009516	0.59152776
0.07259000	-0.44829600	0.30797762	-0.53170484
-0.00793651	0.79620300	0.19073834	0.49214450
0.04313320	0.11614400	-0.08256071	-0.11540075
-0.40560500	-0.07259000	0.04981782	-0.18721953
-0.07345950	-0.45301300	-0.05104078	0.02602882
0.25403500	-0.08226870	0.15185855	0.31666648
0.14749300	-0.72222200	0.48958382	-0.58318663
-0.19490100	-0.42063500	0.64207321	-0.35739952
0.09506520	-0.84920600	0.01934021	-0.02700205
0.39507000	0.55555600	0.59319562	0.53133929
-0.22260900	-0.78042300	0.05956837	0.31778711
0.00793651	0.01587300	-0.04169547	0.42063272
0.05555560	-0.64838400	0.39031720	-0.28607675
-0.01296340	-0.26132400	0.26357481	-0.41153371
0.28571400	-0.77429300	0.59009033	-0.44031638
-0.42140700	-0.23809500	0.19391249	0.36058658
0.07742930	0.14034100	0.05618632	0.40592399
-0.09290470	-0.23809500	0.07861774	-0.34141359
-0.39011400	0.54761900	0.12467173	0.63259697
0.10162600	-0.40687200	0.06309212	-0.58138722
0.05807200	0.52264800	0.27428636	0.77832216
0.66298900	-0.07936510	0.10074177	-0.43445337
0.07259000	-0.57104100	-0.03006461	-0.42629957
-0.34766100	-0.35327100	-0.09792966	-0.20600036
0.62698400	0.84920600	0.02571456	0.69057530
0.10162600	-0.15802800	0.00505508	0.09310287
0.68174800	-0.87287200	0.48303425	-0.61319745
-0.24881300	-0.71138200	0.18147799	-0.72973388
0.12940000	-0.00403551	-0.09841607	-0.38438880
0.67266700	-0.24196700	0.76861525	-0.36843562
0.14749300	-0.59523800	-0.00116255	0.51858681
0.62427400	-0.19841300	0.02056741	-0.03931600
0.52191200	0.51622400	0.11819589	0.62197137
-0.23411000	-0.14285700	-0.07748089	-0.44622207
0.00000000	-0.04744650	0.40733826	-0.51301515
0.62698400	-0.72166000	0.05387248	-0.16865605
-0.02587990	0.05807200	0.41413397	-0.12920773
0.08226870	0.80026400	0.06387137	0.60428983
0.06349210	-0.20016900	0.11114029	-0.41241774
-0.16666700	-0.72166000	-0.12339918	-0.55517304
0.02380950	-0.21221500	-0.01411349	-0.57268995
-0.10162600	-0.37501300	0.31106469	-0.28013697
-0.10535200	-0.40166500	0.79157096	-0.57281733
-0.12582300	-0.91269800	-0.22539969	-0.20245840
-0.20272600	-0.12950800	0.73829776	-0.14410573
-0.21070400	-0.64153400	0.43299082	-0.52588242
0.11061900	-0.94367000	-0.25045294	-0.41710669
-0.25811200	0.06038650	0.26508325	-0.58570862
-0.23015900	-0.49603200	-0.11158276	-0.32411417
-0.11904800	0.07471610	-0.04948302	0.43122748
0.15276000	0.85317500	0.07889978	0.67276895
0.61459500	0.76190500	0.51079780	0.12215767
0.07658030	-0.11111100	-0.00556772	-0.24404573
0.00000000	0.91269800	0.10687576	0.68831378
-0.26984100	-0.40958500	0.16374958	-0.61978757
0.17610600	-0.44786400	0.15910389	-0.63748848
0.65814900	-0.63211100	0.05263127	-0.09481502
0.11130500	-0.00793651	0.10652829	0.06547570
-0.24230900	0.06292160	-0.00048229	-0.34023002
0.12642200	-0.66298900	-0.05703989	0.29910251
0.00661376	-0.08730160	-0.02336459	0.15718599
0.14222500	-0.20920500	-0.00333522	0.00818089
0.11100900	-0.81521700	-0.37831098	-1.13618147
-0.16856300	-0.69982400	0.18924360	-0.41749164
0.92063500	-0.12249300	-0.08869305	-0.14587392
-0.15969800	-0.15001900	0.49972689	-0.36056149
0.56073200	0.35811100	0.07096209	0.66555482
-0.15001900	0.13947000	0.00531157	-0.07211287
0.01587300	-0.64264600	0.15270795	0.70004982
-0.18873400	-0.75009700	0.11370151	-0.43827468
0.13492100	-0.67460300	0.19960082	-0.58774996
0.03445110	-0.66425100	-0.11109599	-0.35687861
0.12940000	0.89682500	-0.01306406	0.31086567
0.19267800	0.23550300	0.56337351	-0.21642524
0.05175980	0.81300800	0.05352477	0.60631156
-0.20809100	-0.75853300	-0.21224768	-0.80108696
0.07142860	0.06349210	0.16717176	-0.09305344
0.00793651	0.93650800	0.17537756	0.66854799
-0.18389500	-0.81746000	-0.25558430	-0.55091172
0.72811300	-0.51587300	0.14737570	-0.12190431
0.81151400	-0.04761900	-0.13885330	-0.27074313
0.10535200	-0.36361800	0.05129047	0.53110152
0.17991100	-0.51305000	0.62862504	-0.16893782
0.73557900	-0.34920600	-0.03737412	-0.49290943
0.11588700	-0.75836100	0.02316096	0.66403008
0.02645500	-0.87301600	0.06126122	0.46892634
0.02637130	0.11904800	0.09289762	-0.06585205
-0.52380900	-0.31455700	0.10992878	-0.25284815
0.18873400	0.50329100	-0.14532289	-0.41635820
-0.08305650	0.50000000	0.03708040	0.67717361
-0.11111100	-0.31976500	0.23373532	-0.39450613
0.00000000	-0.82539700	-0.00477152	-0.85650456
0.30952400	-0.78700900	-0.36060187	-0.82605451
-0.46881600	-0.47909400	0.41813079	0.27936873
-0.25811200	-0.71112500	-0.02884681	0.09114244
-0.10646500	-0.15441300	0.77841270	-0.23022491
0.13150600	0.00498107	-0.05220767	-0.15990654
0.06349210	-0.70650800	0.21480149	-0.28816643
0.10535200	-0.87968800	0.07910824	-0.75092000
0.06291130	-0.09194730	-0.10973427	0.17206217
0.25017300	0.23015900	0.88995916	-0.14287345
-0.07742930	-0.38095200	-0.02182910	-0.73296905
-0.09489300	-0.64847100	-0.03415242	0.51411581
0.22429300	-0.71138200	0.13863742	0.23093814
0.09523810	-0.59523800	0.47007364	-0.24490605
0.09920630	0.00000000	0.71573812	-0.05656525
0.12642200	0.00793651	0.35587931	-0.03554754
0.09481670	-0.17905500	-0.00861663	0.10743835
0.35714300	-0.02903600	0.55085653	0.22465137
0.73073900	-0.11904800	0.01028115	0.14042774
-0.06901310	0.50034500	0.02530492	0.68596977
0.24440200	0.17905500	-0.07962165	-0.30089340
0.53297500	0.50000000	-0.07142893	0.31902996
0.14749300	-0.73073900	0.01247302	-0.11858558
0.47031200	0.26190500	-0.00246514	0.03311937
-0.07142860	0.00000000	-0.05956778	-0.12314691
0.00000000	-0.84920600	0.05386534	-0.11305092
-0.07259000	0.36859900	0.39515311	0.23669168
0.07936510	-0.61943500	-0.00615949	0.50980568
-0.16515300	0.73015900	0.06220624	0.61634588
-0.24407300	-0.55836500	-0.00700601	0.09548764
0.71138200	-0.56890000	-0.02457922	-0.29963297
-0.37926700	0.83678400	0.17874862	0.59815955
-0.20505800	-0.07018090	0.00433257	-0.11658191
0.17995600	-0.08226870	0.42766029	-0.40994260
0.11904800	0.21293100	-0.03412313	-0.08888788
-0.12698400	-0.21428600	-0.03768038	-0.15451773
-0.00382790	-0.00431332	-0.09602674	-0.10589613
0.00793651	-0.66371700	-0.13295314	-0.33418038
0.19132700	-0.38888900	-0.08495057	-0.47940898
0.17905500	-0.83182100	0.42009836	-0.23386133
0.11061900	-0.48412700	-0.17071322	-0.61174524
-0.00483933	-0.11614400	0.12729706	-0.08544709
0.13397600	0.03019320	0.05405469	-0.13482891
0.19709900	-0.69686400	0.00238291	-0.27662167
-0.01725330	-0.41068800	0.21580540	-0.50779080
0.08954910	-0.10783300	0.11761744	-0.58791053
0.51296900	-0.67750700	0.10095661	-0.02919738
-0.07763980	-0.10317500	-0.02762104	0.08852336
0.78571400	-0.72895100	-0.08497072	-0.41655931
0.31455700	-0.15079400	0.07467370	-0.07097603
0.74603200	-0.22222200	-0.09007601	-0.48701248
-0.07142860	0.35811100	-0.04414108	0.17356899
0.79365100	-0.21428600	0.60490662	-0.14980188
-0.01587300	0.20634900	0.77484941	0.09159548
0.07742930	-0.40976500	0.03281645	-0.33063596
0.65079400	0.22260900	0.03259948	0.07234460
-0.19841300	0.69841300	0.07683262	0.63415796
-0.00793651	0.09194730	-0.04485414	-0.14902699
-0.01587300	-0.75396800	0.12981659	0.58233654
0.34369400	0.36295000	-0.02099896	0.66693521
-0.02296740	0.00793651	0.08354839	-0.47675028
0.17383100	-0.12698400	-0.17277232	-0.34345141
-0.47031200	0.01294000	-0.00540315	-0.70040494
-0.32539700	0.28571400	0.18701723	-0.36812049
-0.05607320	-0.74525700	0.60151666	-0.70550025
0.80693400	-0.53795600	0.04878134	0.64242923
-0.28971800	0.55555600	0.18803076	0.70895880
0.03871470	-0.45238100	0.10526747	0.09767235
0.08710800	-0.48575500	0.06255513	0.53941470
0.00000000	0.89043700	0.20329152	0.67204225
-0.24407300	-0.04839330	0.85523015	0.11189190
-0.09920630	-0.79540700	-0.16044241	-0.48216668
0.17801500	0.00793651	-0.04765286	0.02856425
-0.15001900	-0.75977500	0.23565644	-0.52861881
0.14222500	0.36507900	-0.00552055	0.61604685
0.74799800	-0.27100300	-0.06743114	0.56067616
-0.10692900	-0.11646000	-0.07337384	0.21019447
0.84920600	-0.60317500	0.32172400	-0.14749429
0.00862664	-0.09952530	-0.07038816	-0.18268341
0.23704200	-0.07142860	0.27516198	-0.62508285
0.46583800	-0.62537700	-0.32771504	-1.00153887
0.00793651	-0.63417900	0.27089202	-0.64897186
0.13492100	-0.63492100	0.23149967	0.25879830
-0.06307160	-0.00483933	0.01891074	-0.03292614
0.92063500	-0.10755100	0.68448871	-0.25184417
0.06469980	-0.12582300	0.30877340	-0.10694158
0.45238100	-0.03019320	-0.27251363	-0.82454729
0.00793651	0.46457600	0.25841072	0.03812157
-0.27223200	-0.61249100	-0.00517579	0.70003414
0.18963300	0.40113900	0.21876599	0.69023603
-0.06921370	-0.62263400	0.01417956	-0.36356974
0.07763980	-0.07142860	0.28867853	-0.53441072
0.12698400	-0.50000000	0.20055221	-0.36804393
0.26399700	-0.68254000	0.18480226	-0.80245334
0.16937700	0.50000000	-0.05068479	0.65204871
0.20287900	-0.38888900	-0.02673276	-0.23353750
0.33333300	-0.07901390	-0.10036489	-0.04227189
0.72222200	-0.09678670	0.13494651	-0.32550892
0.80332900	-0.16937700	-0.01468093	0.08386932
0.17203400	-0.92857100	0.12506622	-0.70336920
-0.09194730	-0.30971700	0.06720142	-0.13023981
-0.10317500	-0.07936510	0.45142490	-0.23689967
0.00000000	-0.49477100	-0.03564303	0.07449368
0.15873000	-0.85714300	0.21506220	-0.37929466
-0.06469980	-0.39682500	0.50745517	-0.27216104
0.17891500	0.51622400	0.09498957	0.71629822
-0.01725330	0.48988600	-0.01324110	0.47908542
0.00000000	-0.06349210	0.00360525	-0.36351702
0.73073900	-0.61943500	0.10488995	-0.52384508
0.26616300	-0.88095200	0.01700672	0.53134370
0.22744900	-0.36507900	0.36744115	-0.65548998
0.00000000	-0.20820000	0.20751490	-0.45030385
-0.00793651	-0.37301600	0.71219134	-0.63830727
0.15969800	-0.48316400	0.53393221	-0.60702312
0.07259000	0.83065400	0.09348151	0.68210500
0.69686400	0.34766100	0.08993622	0.56935668
-0.02191060	-0.51587300	-0.02483913	-0.06222564
-0.02587990	-0.61943500	0.06775109	0.21519874
0.15276000	0.00000000	0.10411140	-0.22042625
-0.07936510	-0.74041800	0.08711533	-0.84339213
0.03881990	-0.92063500	-0.08341609	-0.39861843
0.19490100	-0.43833400	-0.02059620	-0.10411831
0.02592690	-0.26984100	0.07876477	-0.17046872
0.16453700	0.06291130	0.76485842	-0.02130634
-0.09267180	-0.48316400	0.04993115	-0.85312319
0.00000000	0.12836000	0.19475657	0.60612565
-0.26984100	-0.45289900	-0.05088826	-0.37209773
-0.04355400	-0.15959300	-0.12055447	-0.78951466
0.17821500	-0.17421600	0.75576216	-0.44210702
-0.00862664	-0.44829600	-0.05995805	0.15596677
0.22222200	-0.10964900	0.78290457	-0.73403138
0.55555600	0.61111100	0.00141363	0.59494269
0.66298900	-0.33875300	0.11855837	-0.18047895
0.68254000	-0.42347200	0.68659210	-0.55060548
0.18424000	-0.20634900	-0.06745212	0.53526831
-0.01587300	-0.65814900	-0.03412859	0.34655318
-0.08195310	-0.30003900	-0.23505872	-0.13757648
0.38354300	-0.51759800	-0.04687319	0.66626680
0.54761900	-0.95238100	0.48071331	-0.65263778
0.11878900	-0.11061900	0.09406639	-0.09037410
0.11588700	-0.57936500	0.03957913	0.48253736
0.04744650	0.28552100	-0.04389173	-0.01888133
0.47619000	0.79365100	0.07337120	0.59666711
0.11111100	0.46031700	-0.02597783	-0.36863986
0.11214600	-0.08226870	-0.23478389	-0.57692569
-0.23909100	0.57142900	0.09946565	0.75696272
-0.13169000	-0.32596400	0.52849436	-0.46462810
-0.13492100	-0.60975600	0.24625176	-0.55103314
-0.02107040	-0.60491700	0.07523359	-0.62324548
0.24115800	-0.87301600	0.02372572	0.35830164
-0.00431332	-0.04873290	0.28765494	-0.30774945
-0.07742930	-0.44548500	-0.05714694	0.09667071
-0.45987200	-0.03968250	-0.02946463	-0.53822744
0.04938660	-0.05807200	0.02041848	0.04316050
0.45301300	-0.25396800	0.24856848	-0.45678625
0.64255800	-0.10917000	0.39280924	-0.52619475
0.83236500	0.23809500	0.83165491	-0.16813320
0.03174600	-0.46825400	0.17467085	-0.45629764
-0.05555560	-0.10570800	0.46957710	-0.23037207
0.10008400	0.19841300	0.02538622	0.68963695
0.20703900	-0.88888900	-0.20271936	-0.63924950
0.26190500	-0.75188000	-0.16690548	-0.46575576
0.06475390	0.27584200	-0.11869869	-0.00821395
